"latitude","longitude","street","city","zip_code","enterprise","uniform_city_name"
"48.465446","8.423942","Stuttgarter Str. 96","Freudenstadt","72250.0","BurgerKing","Freudenstadt-Baden-Württemberg"
"48.918347","8.774441","Carl-Bellmer-Str. 15","Niefern-Ã–schelbronn","75223.0","BurgerKing","Niefern-Öschelbronn-Baden-Württemberg"
"50.339178","11.145667","Am Lerchenfeld 1","Neustadt bei Coburg","96465.0","BurgerKing","Neustadt bei Coburg-Bayern"
"48.805642","9.543031","GmÃ¼nder Str. 100","Schorndorf","73614.0","BurgerKing","Schorndorf-Baden-Württemberg"
"48.692005","12.673843","Hietzinger Wiesen 2","Pilsting","94431.0","BurgerKing","Pilsting-Bayern"
"49.915466","10.861333","Biegenhofstr. 36","Hallstadt","96103.0","BurgerKing","Hallstadt-Bayern"
"48.307501","11.639376","Fraunhoferstr. 6","Eching","85386.0","BurgerKing","Eching-Bayern"
"48.258992","13.003115","Robert-Bosch-Ring 11a","Kirchdorf am Inn","84375.0","BurgerKing","Kirchdorf am Inn-Bayern"
"50.003939","12.099376","WÃ¶lsauer Str. 10","Marktredwitz","95615.0","BurgerKing","Marktredwitz-Bayern"
"48.668285","13.485974","Goldener Steig 56","Hutthurm","94116.0","BurgerKing","Hutthurm-Bayern"
"48.259372","12.157414","Reithel 4","Dorfen","84405.0","BurgerKing","Dorfen-Bayern"
"48.506373","8.827636","Am RÃ¶merfeld 1","Bondorf","71149.0","BurgerKing","Bondorf-Baden-Württemberg"
"48.643482","11.520191","Logistikring 10a","Reichertshofen","85084.0","BurgerKing","Reichertshofen-Bayern"
"48.70502","11.421558","Am Hochfeldweg 1","Ingolstadt","85051.0","BurgerKing","Ingolstadt-Bayern"
"48.516266","9.758653","Nellinger Str. 21","Merklingen","89188.0","BurgerKing","Merklingen-Baden-Württemberg"
"52.520364","13.387155","S-Bahnhof Friedrichstr.","Berlin","10178.0","BurgerKing","Berlin-Deutschland"
"52.524885","13.369004","Europaplatz 1, HBF","Berlin","10557.0","BurgerKing","Berlin-Deutschland"
"52.521162","13.411424","Dircksenstr. 2, S-Bhf","Berlin","10178.0","BurgerKing","Berlin-Deutschland"
"50.106662","8.664178","Im Hauptbahnhof 1, HBF EG Markthalle","Frankfurt am Main","60329.0","BurgerKing","Frankfurt am Main-Hessen"
"49.778717","10.068483","Mainfrankenpark 20","Dettelbach","97337.0","BurgerKing","Dettelbach-Bayern"
"50.021216","10.215945","StraÃŸburgstr. 3","Schweinfurt","97424.0","BurgerKing","Schweinfurt-Bayern"
"52.731176","8.265167","Osloer StraÃŸe 1","Vechta","49377.0","BurgerKing","Vechta-Niedersachsen"
"54.138913","12.05807","Rigaer Str. 5, Marktkaufcenter","Rostock","18107.0","BurgerKing","Rostock-Mecklenburg-Vorpommern"
"48.811458","8.927081","Margarete-Steiff-StraÃŸe 4","Rutesheim","71277.0","BurgerKing","Rutesheim-Baden-Württemberg"
"49.440459","7.741448","Pariser Str. 208","Kaiserslautern","67663.0","BurgerKing","Kaiserslautern-Rheinland-Pfalz"
"49.40307","11.11571","Zollhausstr. 14","NÃ¼rnberg","90469.0","BurgerKing","Nürnberg-Bayern"
"49.409924","11.034216","WeiÃŸenburger Str. 150","NÃ¼rnberg","90451.0","BurgerKing","Nürnberg-Bayern"
"49.483879","11.058157","Staffelsteiner Str. 1","NÃ¼rnberg","90425.0","BurgerKing","Nürnberg-Bayern"
"49.452998","10.988734","Schwabacher Str. 298","FÃ¼rth","90763.0","BurgerKing","Fürth-Bayern"
"49.444492","11.006024","Sigmundstr. 184â€“186","NÃ¼rnberg","90431.0","BurgerKing","Nürnberg-Bayern"
"49.323205","11.039311","Gewerbestr. 2","Schwabach","91126.0","BurgerKing","Schwabach-Bayern"
"49.432394","11.130468","Regensburger Str. 336","NÃ¼rnberg","90480.0","BurgerKing","Nürnberg-Bayern"
"49.446232","11.082855","Bahnhofsplatz 9","NÃ¼rnberg","90443.0","BurgerKing","Nürnberg-Bayern"
"49.435469","11.037835","Am Tillypark - Gustav-Adolf-StraÃŸe","NÃ¼rnberg","90431.0","BurgerKing","Nürnberg-Bayern"
"49.43538","10.960019","Rothenburger StraÃŸe 18","Zirndorf","90513.0","BurgerKing","Zirndorf-Bayern"
"53.552064","10.006815","GlockengieÃŸerwall 6","Hamburg","20095.0","BurgerKing","Hamburg-Deutschland"
"50.793082","9.473877","BAR Rimberg Nord, A5","Breitenbach","36287.0","BurgerKing","Breitenbach am Herzberg-Hessen"
"53.598241","11.433227","Friedrich-Engels-Str. 1","Schwerin","19061.0","BurgerKing","Schwerin-Mecklenburg-Vorpommern"
"52.61698","11.868264","Arneburger Str. 32","Stendal","39576.0","BurgerKing","Stendal-Sachsen-Anhalt"
"51.268528","11.978477","BÃ¤umchen 15 im TOTAL Autohof","WeiÃŸenfels, OT Reichardtswerben","6667.0","BurgerKing","Weißenfels-Sachsen-Anhalt"
"51.187266","11.990722","Nikolaus-Otto-Str. 7","WeiÃŸenfels","6667.0","BurgerKing","Weißenfels-Sachsen-Anhalt"
"51.307441","9.447213","Druseltalstr. 3","Kassel","34131.0","BurgerKing","Kassel-Hessen"
"51.732325","9.972915","Westerlange 1, Autohof A7/B3","Northeim","37154.0","BurgerKing","Northeim-Niedersachsen"
"51.301295","9.533362","Leipziger Str. 194","Kassel","34123.0","BurgerKing","Kassel-Hessen"
"51.28988","9.474471","Knorrstr. 28","Kassel","34134.0","BurgerKing","Kassel-Hessen"
"51.526253","9.880942","Am Kauf Park 5","GÃ¶ttingen","37081.0","BurgerKing","Göttingen-Niedersachsen"
"51.536566","9.926672","Bahnhofsplatz 1","GÃ¶ttingen","37073.0","BurgerKing","Göttingen-Niedersachsen"
"51.555945","9.939414","An der Lutter 22","GÃ¶ttingen","37075.0","BurgerKing","Göttingen-Niedersachsen"
"51.120807","9.278518","GieÃŸener StraÃŸe 83","Fritzlar","34560.0","BurgerKing","Fritzlar-Hessen"
"51.198637","10.48004","GebrÃ¼der-Franke-StraÃŸe 1","MÃ¼hlhausen","99974.0","BurgerKing","Mühlhausen/Thüringen-Thüringen"
"50.81226","10.210897","Leimbacher StraÃŸe 110","Bad Salzungen","36433.0","BurgerKing","Bad Salzungen-Thüringen"
"51.483243","9.387851","Grebensteiner Str. 6","Hofgeismar","34369.0","BurgerKing","Hofgeismar-Hessen"
"50.852221","9.725335","Rudolf-Diesel-Str. 2","Bad Hersfeld","36251.0","BurgerKing","Bad Hersfeld-Hessen"
"51.258651","9.448304","KnallhÃ¼tter Str. 52","Baunatal","34225.0","BurgerKing","Baunatal-Hessen"
"50.660531","11.996714","Meinersdorfer Str. 2","Zeulenroda","7937.0","BurgerKing","Zeulenroda-Triebes-Thüringen"
"50.738471","9.246823","DirsrÃ¶der Feld 2","Alsfeld","36304.0","BurgerKing","Alsfeld-Hessen"
"51.5105","10.240612","Gewerbepark Euzenberg 1","Duderstadt","37115.0","BurgerKing","Duderstadt-Niedersachsen"
"50.860358","10.960406","Lindenplatz 1","Arnstadt","99310.0","BurgerKing","Arnstadt-Thüringen"
"50.824205","8.945312","Sonnenallee 3","Kirchhain","35274.0","BurgerKing","Kirchhain-Hessen"
"50.994171","11.335697","Kromsdorfer Str. 1","Weimar","99427.0","BurgerKing","Weimar-Thüringen"
"51.3182","9.490329","Bahnhofsplatz 1, HBF","Kassel","34117.0","BurgerKing","Kassel-Hessen"
"49.009664","8.405341","Kaiserstr. 64","Karlsruhe","76133.0","BurgerKing","Karlsruhe-Baden-Württemberg"
"49.028886","8.358332","Boschstr. 2","Karlsruhe","76185.0","BurgerKing","Karlsruhe-Baden-Württemberg"
"48.997357","8.347446","Durmersheimer Str. 145a","Karlsruhe","76189.0","BurgerKing","Karlsruhe-Baden-Württemberg"
"48.708407","8.12927","Fridolin-Stiegler-StraÃŸe 13c","BÃ¼hl","77815.0","BurgerKing","Bühl-Baden-Württemberg"
"49.009788","8.39372","KaiserstraÃŸe 217","Karlsruhe","76133.0","BurgerKing","Karlsruhe-Baden-Württemberg"
"51.210943","7.615679","KÃ¶lner Str. 150","LÃ¼denscheid","58509.0","BurgerKing","Lüdenscheid-Nordrhein-Westfalen"
"54.081405","12.192824","Timmermannsstrat 1","Rostock","18055.0","BurgerKing","Rostock-Mecklenburg-Vorpommern"
"51.553711","8.158649","Overweg 33, B475","Soest","59494.0","BurgerKing","Soest-Nordrhein-Westfalen"
"51.410854","8.053829","HÃ¼stener StraÃŸe 7","Arnsberg","59821.0","BurgerKing","Arnsberg-Nordrhein-Westfalen"
"51.560962","7.902607","Hammer Str. 77","Werl","59457.0","BurgerKing","Werl-Nordrhein-Westfalen"
"51.452885","8.836921","Bredelarer StraÃŸe 49","Marsberg","34431.0","BurgerKing","Marsberg-Nordrhein-Westfalen"
"50.310409","11.90888","Ernst-Reuter-Str. 61","Hof","95032.0","BurgerKing","Hof-Bayern"
"49.664892","12.153259","Dr.-Seeling-Str. 16","Weiden in der Oberpfalz","92637.0","BurgerKing","Weiden in der Oberpfalz-Bayern"
"49.958951","11.604033","Theodor-Schmidt-StraÃŸe 18","Bayreuth","95448.0","BurgerKing","Bayreuth-Bayern"
"49.799972","9.952954","NÃ¼rnberger Str. 1","WÃ¼rzburg","97076.0","BurgerKing","Würzburg-Bayern"
"50.7753425","6.0875295","","Aachen","52062.0","McDonalds","Aachen-Nordrhein-Westfalen"
"50.790233","6.1175927","","Aachen","52070.0","McDonalds","Aachen-Nordrhein-Westfalen"
"50.7598281","6.1531878","","Aachen","52078.0","McDonalds","Aachen-Nordrhein-Westfalen"
"50.7676124","6.0887865","","Aachen","52064.0","McDonalds","Aachen-Nordrhein-Westfalen"
"48.8274468","10.076445","","Aalen","73431.0","McDonalds","Aalen-Baden-Württemberg"
"48.8844372","10.1355236","","Aalen","73433.0","McDonalds","Aalen-Baden-Württemberg"
"50.5842237","8.4810497","","Ã„pplar","35614.0","McDonalds","Aßlar-Hessen"
"48.8098167","11.8615869","","Abensberg","93326.0","McDonalds","Abensberg-Bayern"
"48.6412343","8.0367298","","Achern","77855.0","McDonalds","Achern-Baden-Württemberg"
"53.019117","9.0688292","","Achim","28832.0","McDonalds","Achim-Niedersachsen"
"52.0883562","7.0242416","","Ahaus","48683.0","McDonalds","Ahaus-Nordrhein-Westfalen"
"51.7649249","7.9114317","","Ahlen","59229.0","McDonalds","Ahlen-Nordrhein-Westfalen"
"53.6635209","10.2212527","","Ahrensburg","22926.0","McDonalds","Ahrensburg-Schleswig-Holstein"
"52.5494623","13.5986024","","Ahrensfelde","16356.0","McDonalds","Ahrensfelde-Brandenburg"
"51.70514","8.33331","","Ahrensfelde (OT Blumberg)","59556.0","McDonalds","Lippstadt-Nordrhein-Westfalen"
"52.1470001","14.63639","","Ahrensfelde (OT Lindenberg)","15890.0","McDonalds","Eisenhüttenstadt-Brandenburg"
"47.8795","10.0382628","","Aichstetten","88317.0","McDonalds","Aichstetten-Baden-Württemberg"
"48.2217657","9.0262677","","Albstadt-Ebingen","72458.0","McDonalds","Albstadt-Baden-Württemberg"
"50.89302","6.2755302","","Aldenhoven","52457.0","McDonalds","Aldenhoven-Nordrhein-Westfalen"
"51.9930977","9.7978821","","Alfeld","31061.0","McDonalds","Alfeld-Niedersachsen"
"50.7144617","7.029367","","Alfter","53347.0","McDonalds","Alfter-Nordrhein-Westfalen"
"50.750828","9.2691602","","Alsfeld","36304.0","McDonalds","Alsfeld-Hessen"
"49.382023","11.3416783","","Altdorf","90518.0","McDonalds","Altdorf bei Nürnberg-Bayern"
"50.6893841","7.6238684","","Altenkirchen","57610.0","McDonalds","Altenkirchen-Rheinland-Pfalz"
"48.2260327","12.6591068","","Altotting","84503.0","McDonalds","Altötting-Bayern"
"50.0884242","9.047798","","Alzenau","63755.0","McDonalds","Alzenau-Bayern"
"49.7486713","8.1368687","","Alzey","55232.0","McDonalds","Alzey-Rheinland-Pfalz"
"49.4440151","11.8306794","","Amberg","92224.0","McDonalds","Amberg-Bayern"
"50.4348314","7.423961","","Andernach","56626.0","McDonalds","Andernach-Rheinland-Pfalz"
"51.4635077","11.9081181","","Angersdorf","6179.0","McDonalds","Teutschenthal-Sachsen-Anhalt"
"50.5918151","13.01053","","Annaberg-Buchholz","9456.0","McDonalds","Annaberg-Buchholz-Sachsen"
"49.3029335","10.582903","","Ansbach","91522.0","McDonalds","Ansbach-Bayern"
"51.0418381","11.5143316","","Apolda","99510.0","McDonalds","Apolda-Thüringen"
"51.45508","7.9605","","Arnsberg","59755.0","McDonalds","Arnsberg-Nordrhein-Westfalen"
"50.8562691","10.9580637","","Arnstadt","99310.0","McDonalds","Arnstadt-Thüringen"
"49.9654369","9.1715415","","Aschaffenburg","63739.0","McDonalds","Aschaffenburg-Bayern"
"49.9879631","9.165228","","Aschaffenburg","63741.0","McDonalds","Aschaffenburg-Bayern"
"49.9801577","9.1434718","","Aschaffenburg","63739.0","McDonalds","Aschaffenburg-Bayern"
"49.9767491","9.1482937","","Aschaffenburg","63739.0","McDonalds","Aschaffenburg-Bayern"
"51.7657168","11.4829597","","Aschersleben","6449.0","McDonalds","Aschersleben-Sachsen-Anhalt"
"50.5961509","12.7090667","","Aue","8280.0","McDonalds","Aue-Sachsen"
"50.4932388","12.3965004","","Auerbach","8209.0","McDonalds","Auerbach-Sachsen"
"52.2335781","9.243377","","Auetal","31749.0","McDonalds","Auetal-Niedersachsen"
"48.3969669","10.8811399","","Augsburg","86154.0","McDonalds","Augsburg-Bayern"
"48.3832447","10.9371681","","Augsburg","86165.0","McDonalds","Augsburg-Bayern"
"48.3452135","10.8850242","","Augsburg","86199.0","McDonalds","Augsburg-Bayern"
"48.3655553","10.9071592","","Augsburg","86153.0","McDonalds","Augsburg-Bayern"
"48.3985905","10.8683096","","Augsburg","86154.0","McDonalds","Augsburg-Bayern"
"48.365656","10.8863076","","Augsburg","86150.0","McDonalds","Augsburg-Bayern"
"48.3667363","10.894957","","Augsburg","86150.0","McDonalds","Augsburg-Bayern"
"48.4114838","10.9145266","","Augsburg","86169.0","McDonalds","Augsburg-Bayern"
"49.2528206","10.4355731","","Aurach","91589.0","McDonalds","Aurach-Bayern"
"53.4706717","7.4676898","","Aurich","26603.0","McDonalds","Aurich-Niedersachsen"
"48.9325592","9.4385408","","Backnang","71522.0","McDonalds","Backnang-Baden-Württemberg"
"49.102639","8.0107885","","Bad Bergzabern","76887.0","McDonalds","Bad Bergzabern-Rheinland-Pfalz"
"51.052606","8.3940165","","Bad Berleburg","57319.0","McDonalds","Bad Berleburg-Nordrhein-Westfalen"
"50.2958764","8.2532554","","Bad Camberg","65520.0","McDonalds","Bad Camberg-Hessen"
"51.7202229","9.0164943","","Bad Driburg","33014.0","McDonalds","Bad Driburg-Nordrhein-Westfalen"
"49.4678777","8.1985923","","Bad Durkheim","67098.0","McDonalds","Bad Dürkheim-Rheinland-Pfalz"
"48.0316353","8.5289702","","Bad Durrheim","78073.0","McDonalds","Bad Dürrheim-Baden-Württemberg"
"47.8829376","10.248257","","Bad Groenenbach","87730.0","McDonalds","Bad Grönenbach-Bayern"
"50.8618983","9.7200115","","Bad Hersfeld","36251.0","McDonalds","Bad Hersfeld-Hessen"
"49.2994617","10.5790425","","Bad Homburg v.d. Hohe","91522.0","McDonalds","Ansbach-Bayern"
"50.6306329","7.2277085","","Bad Honnef","53604.0","McDonalds","Bad Honnef-Nordrhein-Westfalen"
"50.1867929","10.0766302","","Bad Kissingen","97688.0","McDonalds","Bad Kissingen-Bayern"
"49.8514902","7.8943406","","Bad Kreuznach","55543.0","McDonalds","Bad Kreuznach-Rheinland-Pfalz"
"49.8425586","7.8659525","","Bad Kreuznach","55543.0","McDonalds","Bad Kreuznach-Rheinland-Pfalz"
"47.923306","7.7080922","","Bad Krozingen","79189.0","McDonalds","Bad Krozingen-Baden-Württemberg"
"49.4954536","9.7622321","","Bad Mergentheim","97980.0","McDonalds","Bad Mergentheim-Baden-Württemberg"
"50.5459312","7.1101092","","Bad Neuenahr","53474.0","McDonalds","Bad Neuenahr-Ahrweiler-Rheinland-Pfalz"
"50.3329526","10.2256236","","Bad Neustadt a.d. Saale","97616.0","McDonalds","Bad Neustadt an der Saale-Bayern"
"51.9765404","9.2779275","","Bad Pyrmont","31812.0","McDonalds","Bad Pyrmont-Niedersachsen"
"49.211191","9.0699045","","Bad Rappenau","74906.0","McDonalds","Bad Rappenau-Baden-Württemberg"
"47.55417","7.93077","","Bad Sackingen","79713.0","McDonalds","Bad Säckingen-Baden-Württemberg"
"52.0767346","8.7548024","","Bad Salzuflen","32105.0","McDonalds","Bad Salzuflen-Nordrhein-Westfalen"
"48.0212838","9.4888217","","Bad Saulgau","88348.0","McDonalds","Bad Saulgau-Baden-Württemberg"
"53.9338442","10.2883756","","Bad Segeberg","23795.0","McDonalds","Bad Segeberg-Schleswig-Holstein"
"47.748318","11.5654562","","Bad Toelz","83646.0","McDonalds","Bad Tölz-Bayern"
"50.1912319","8.7421701","","Bad Vilbel","61118.0","McDonalds","Bad Vilbel-Hessen"
"51.132662","9.1233444","","Bad Wildungen","34537.0","McDonalds","Bad Wildungen-Hessen"
"53.182594","7.9992073","","Bad Zwischenahn","26160.0","McDonalds","Bad Zwischenahn-Niedersachsen"
"48.261639","8.852716","","Balingen","72336.0","McDonalds","Balingen-Baden-Württemberg"
"49.8826977","10.9218769","","Bamberg","96050.0","McDonalds","Bamberg-Bayern"
"49.9005891","10.899026","","Bamberg","96052.0","McDonalds","Bamberg-Bayern"
"50.9986314","13.7192179","","Bannewitz","1728.0","McDonalds","Bannewitz-Sachsen"
"52.3333395","9.413792","","Barsinghausen","30890.0","McDonalds","Barsinghausen-Niedersachsen"
"52.8602731","8.7486845","","Bassum","27211.0","McDonalds","Bassum-Niedersachsen"
"49.6120324","7.335185","","Baumholder","55774.0","McDonalds","Baumholder-Rheinland-Pfalz"
"51.1904029","14.4542419","","Bautzen","2625.0","McDonalds","Bautzen-Sachsen"
"51.1798356","14.4255138","","Bautzen","2625.0","McDonalds","Bautzen-Sachsen"
"49.9573931","11.6028644","","Bayreuth","95448.0","McDonalds","Bayreuth-Bayern"
"49.9495228","11.579611","","Bayreuth","95444.0","McDonalds","Bayreuth-Bayern"
"49.9457703","11.56938","","Bayreuth","95444.0","McDonalds","Bayreuth-Bayern"
"50.9622643","9.7898287","","Bebra","36179.0","McDonalds","Bebra-Hessen"
"51.7666941","8.0406704","","Beckum","59269.0","McDonalds","Beckum-Nordrhein-Westfalen"
"52.3057172","8.1243462","","Belm","49191.0","McDonalds","Belm-Niedersachsen"
"50.4261991","7.5697437","","Bendorf","56170.0","McDonalds","Bendorf-Rheinland-Pfalz"
"49.6724542","8.5977941","","Bensheim","64625.0","McDonalds","Bensheim-Hessen"
"54.1141459","12.1939398","","Bentwisch","18182.0","McDonalds","Bentwisch-Mecklenburg-Vorpommern"
"50.21189","8.65095","","BERELDANGE","61352.0","McDonalds","Bad Homburg vor der Höhe-Hessen"
"52.8003429","9.9705382","","Bergen auf RÃ¼gen","29303.0","McDonalds","Bergen-Niedersachsen"
"50.9425424","6.652243","","Bergheim","50127.0","McDonalds","Bergheim-Nordrhein-Westfalen"
"50.984967","7.1216166","","Bergisch Gladbach","51465.0","McDonalds","Bergisch Gladbach-Nordrhein-Westfalen"
"51.6176469","7.6594882","","Bergkamen","59192.0","McDonalds","Bergkamen-Nordrhein-Westfalen"
"52.5063856","13.3335023","","Berlin","10623.0","McDonalds","Berlin-Deutschland"
"52.4623783","13.3263117","","Berlin","12163.0","McDonalds","Berlin-Deutschland"
"52.4589906","13.2735783","","Berlin","14195.0","McDonalds","Berlin-Deutschland"
"52.4362052","13.4648424","","Berlin","12351.0","McDonalds","Berlin-Deutschland"
"52.5605525","13.3635888","","Berlin","13407.0","McDonalds","Berlin-Deutschland"
"52.521721","13.407099","","Berlin","10178.0","McDonalds","Berlin-Deutschland"
"52.4866206","13.424996","","Berlin","10967.0","McDonalds","Berlin-Deutschland"
"52.5378414","13.2194543","","Berlin","13599.0","McDonalds","Berlin-Deutschland"
"52.5043436","13.6240143","","Berlin","12623.0","McDonalds","Berlin-Deutschland"
"52.5262062","13.5325251","","Berlin","12681.0","McDonalds","Berlin-Deutschland"
"52.552818","13.5436804","","Berlin","12681.0","McDonalds","Berlin-Deutschland"
"52.5099378","13.5315098","","Berlin","10315.0","McDonalds","Berlin-Deutschland"
"52.5483165","13.4130471","","Berlin","10437.0","McDonalds","Berlin-Deutschland"
"52.43198","13.54698","","Berlin","12489.0","McDonalds","Berlin-Deutschland"
"52.5470639","13.4684104","","Berlin","13053.0","McDonalds","Berlin-Deutschland"
"52.4104178","13.3818051","","Berlin","12277.0","McDonalds","Berlin-Deutschland"
"52.5975501","13.354818","","Berlin","13439.0","McDonalds","Berlin-Deutschland"
"52.50823","13.37473","","Berlin","10785.0","McDonalds","Berlin-Deutschland"
"52.5269445","13.2333779","","Berlin","13597.0","McDonalds","Berlin-Deutschland"
"52.5853047","13.2867419","","Berlin","13507.0","McDonalds","Berlin-Deutschland"
"52.5064596","13.3063408","","Berlin","10627.0","McDonalds","Berlin-Deutschland"
"52.4904928","13.4578314","","Berlin","12435.0","McDonalds","Berlin-Deutschland"
"52.431565","13.4575231","","Berlin","12351.0","McDonalds","Berlin-Deutschland"
"52.4696137","13.3712287","","Berlin","12103.0","McDonalds","Berlin-Deutschland"
"52.5104519","13.4361212","","Berlin","10243.0","McDonalds","Berlin-Deutschland"
"52.4773311","13.3078403","","Berlin","14197.0","McDonalds","Berlin-Deutschland"
"52.5287105","13.1239689","","Berlin","13591.0","McDonalds","Berlin-Deutschland"
"52.4198153","13.313174","","Berlin","12207.0","McDonalds","Berlin-Deutschland"
"52.53329","13.19779","","Berlin","13581.0","McDonalds","Berlin-Deutschland"
"52.5611954","13.3231574","","Berlin","13405.0","McDonalds","Berlin-Deutschland"
"52.4821579","13.432996","","Berlin","12043.0","McDonalds","Berlin-Deutschland"
"52.4570737","13.5079335","","Berlin","12439.0","McDonalds","Berlin-Deutschland"
"52.5564479","13.3789274","","Berlin","","McDonalds","Berlin-Deutschland"
"52.5030991","13.3383546","","Berlin","10789.0","McDonalds","Berlin-Deutschland"
"52.4201997","13.1618691","","Berlin","14109.0","McDonalds","Berlin-Deutschland"
"52.457979","13.3210808","","Berlin","12163.0","McDonalds","Berlin-Deutschland"
"52.5249111","13.369492","","Berlin","10557.0","McDonalds","Berlin-Deutschland"
"52.4750327","13.3680195","","Berlin","12101.0","McDonalds","Berlin-Deutschland"
"51.165691","10.451526","","Berlin","","McDonalds","Vogtei-Thüringen"
"52.5439482","13.5446989","","Berlin","12679.0","McDonalds","Berlin-Deutschland"
"52.5006806","13.4362561","","Berlin","10997.0","McDonalds","Berlin-Deutschland"
"52.4708264","13.4612167","","Berlin","12057.0","McDonalds","Berlin-Deutschland"
"52.5199023","13.4147944","","Berlin","10179.0","McDonalds","Berlin-Deutschland"
"52.5094366","13.4972229","","Berlin","10317.0","McDonalds","Berlin-Deutschland"
"51.165691","10.451526","","Berlin","","McDonalds","Vogtei-Thüringen"
"52.4373894","13.3797021","","Berlin","12107.0","McDonalds","Berlin-Deutschland"
"52.509274","13.304722","","Berlin","10627.0","McDonalds","Berlin-Deutschland"
"52.520014","13.3878611","","Berlin","10117.0","McDonalds","Berlin-Deutschland"
"52.5405526","13.4388502","","Berlin","10405.0","McDonalds","Berlin-Deutschland"
"52.507167","13.3901799","","Berlin","10969.0","McDonalds","Berlin-Deutschland"
"52.5201848","13.3931178","","Berlin","10117.0","McDonalds","Berlin-Deutschland"
"52.4480954","13.5929453","","Berlin","12555.0","McDonalds","Berlin-Deutschland"
"52.5043369","13.3324259","","Berlin","10719.0","McDonalds","Berlin-Deutschland"
"52.4697944","13.4429935","","Berlin","12055.0","McDonalds","Berlin-Deutschland"
"52.4654799","13.3276814","","Berlin","12161.0","McDonalds","Berlin-Deutschland"
"52.5104636","13.3804849","","Berlin","10117.0","McDonalds","Berlin-Deutschland"
"52.560756","13.4292134","","Berlin","13089.0","McDonalds","Berlin-Deutschland"
"52.4315836","13.2597243","","Berlin","14169.0","McDonalds","Berlin-Deutschland"
"52.5142755","13.4766472","","Berlin","10365.0","McDonalds","Berlin-Deutschland"
"52.4996728","13.3071234","","Berlin","","McDonalds","Berlin-Deutschland"
"52.549678","13.3879516","","Berlin","13357.0","McDonalds","Berlin-Deutschland"
"52.5072353","13.2794104","","Berlin","14057.0","McDonalds","Berlin-Deutschland"
"52.504801","13.4666096","","Berlin","10245.0","McDonalds","Berlin-Deutschland"
"52.5489758","13.3877652","","Berlin","13355.0","McDonalds","Berlin-Deutschland"
"52.6880064","13.5657495","","Bernau","16321.0","McDonalds","Bernau bei Berlin-Brandenburg"
"51.773645","11.7526568","","Bernburg","6406.0","McDonalds","Bernburg-Sachsen-Anhalt"
"51.165691","10.451526","","BERTRANGE","","McDonalds","Vogtei-Thüringen"
"50.7943727","7.8631767","","Betzdorf","57518.0","McDonalds","Betzdorf-Rheinland-Pfalz"
"48.0845584","9.8019519","","Biberach","88400.0","McDonalds","Biberach an der Riß-Baden-Württemberg"
"50.9008446","8.5358558","","Biedenkopf","35216.0","McDonalds","Biedenkopf-Hessen"
"52.0236457","8.5332742","","Bielefeld","33602.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"52.0007434","8.5733299","","Bielefeld","33605.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"52.0288391","8.5326893","","Bielefeld","33602.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"52.0344406","8.5647252","","Bielefeld","33609.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"51.9801199","8.4805769","","Bielefeld","33649.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"52.0098666","8.5939373","","Bielefeld","33719.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"51.951557","8.5733161","","Bielefeld","33689.0","McDonalds","Bielefeld-Nordrhein-Westfalen"
"48.9529729","9.1356534","","Bietigheim-Bissingen","74321.0","McDonalds","Bietigheim-Bissingen-Baden-Württemberg"
"49.9254154","7.9359372","","Bingen am Rhein","55411.0","McDonalds","Bingen am Rhein-Rheinland-Pfalz"
"49.9769413","8.3787844","","Bischofsheim","65474.0","McDonalds","Bischofsheim-Hessen"
"53.1007966","9.978126","","Bispingen","29646.0","McDonalds","Bispingen-Niedersachsen"
"49.9621846","6.5409857","","Bitburg","54634.0","McDonalds","Bitburg-Rheinland-Pfalz"
"51.8063766","10.9431244","","Blankenburg","38889.0","McDonalds","Blankenburg-Sachsen-Anhalt"
"48.6828648","9.0009733","","BÃ¶blingen","71034.0","McDonalds","Böblingen-Baden-Württemberg"
"48.6876866","9.0066132","","BÃ¶blingen","71034.0","McDonalds","Böblingen-Baden-Württemberg"
"51.8315094","6.6290344","","Bocholt","46395.0","McDonalds","Bocholt-Nordrhein-Westfalen"
"51.8354416","6.6156943","","Bocholt","46395.0","McDonalds","Bocholt-Nordrhein-Westfalen"
"51.4792781","7.2221217","","Bochum","44787.0","McDonalds","Bochum-Nordrhein-Westfalen"
"51.4743177","7.1492424","","Bochum","44867.0","McDonalds","Bochum-Nordrhein-Westfalen"
"51.5091508","7.1903699","","Bochum","44809.0","McDonalds","Bochum-Nordrhein-Westfalen"
"51.4947164","7.2783157","","Bochum","44791.0","McDonalds","Bochum-Nordrhein-Westfalen"
"51.4687027","7.2709328","","Bochum","44803.0","McDonalds","Bochum-Nordrhein-Westfalen"
"50.7329267","7.0977598","","Bonn","53111.0","McDonalds","Bonn-Nordrhein-Westfalen"
"50.6860727","7.1527797","","Bonn","53173.0","McDonalds","Bonn-Nordrhein-Westfalen"
"50.7377593","7.1015854","","Bonn","53111.0","McDonalds","Bonn-Nordrhein-Westfalen"
