NK_BABKnoten,NK_Name,NK_Knotenpunktfunktion,NK_GeoStrKls,lon,lat,Autobahn_only,Autobahn_all,Bundesstrasse_all,Rest_all
J,Bochum-Zentrum,Anschlussstelle,A-L---,7.2120250062405935,51.498057949434276,0,1,0,0
J,Bochum-Ruhrstadion,Anschlussstelle,A-----,7.23278999898994,51.49474994781327,1,0,0,0
J,Bochum-Harpen,Anschlussstelle,A-L---,7.2566040064378745,51.49454394281548,0,1,0,0
J,Bochum-Harpen,Anschlussstelle,A-----,7.2622320055281815,51.49535295003147,1,0,0,0
J,Bochum-Werne,Anschlussstelle,A-----,7.289390008525944,51.496703945237535,1,0,0,0
N,Bochum, ,-B----,7.3243660053705115,51.47365994342052,0,0,1,0
J,Dortmund-Lütgendortmund,Anschlussstelle,ABL---,7.326098007149691,51.4965059484693,0,1,1,0
J,Kreuz Bochum,Autobahnkreuz,A-----,7.2710160013072915,51.49666794939757,1,0,0,0
J,Witten-Zentrum,Anschlussstelle,AB----,7.318745952389669,51.45822908742307,0,1,1,0
J,Bochum-Altenbochum, ,A-----,7.263009521483225,51.46286125188857,1,0,0,0
J,Kreuz Bochum/Witten (Übergang A448/B226),"Richtungsanschluss, einseitige Zu- bzw. Abfahrtmöglichkeit",AB----,7.275593139350472,51.465099674800506,0,1,1,0
N,Bochum, ,-BL---,7.263567000192674,51.47121494313388,0,0,1,0
J,Bochum-Freudenbergstraße,Anschlussstelle,A-----,7.2020345673544455,51.497011770775636,1,0,0,0
N,Bochum, ,-BL---,7.215578003995516,51.47868294567389,0,0,1,0
N,Bochum, ,-B----,7.2212140043075115,51.47872794355285,0,0,1,0
N,Bochum, ,-BL---,7.221660004182528,51.483488947452,0,0,1,0
N,Bochum, ,-B----,7.214072007727231,51.48761794343479,0,0,1,0
N,Bochum, ,-B----,7.211551008633661,51.48715595033025,0,0,1,0
N,Bochum, ,-B----,7.212758004371786,51.48149494202397,0,0,1,0
N,Bochum, ,-BL---,7.32191753385764,51.458889862491,0,0,1,0
J,Bochum-West,Anschlussstelle,A-----,7.183153638874352,51.480037187267854,1,0,0,0
J,Bochum-Stahlhausen,Anschlussstelle,A-----,7.190247443984453,51.471207417752176,1,0,0,0
J,Bochum-Weitmar,Anschlussstelle,A-----,7.2104558180193985,51.45585156182039,1,0,0,0
N,Witten, ,-B----,7.320436625320009,51.43703753325603,0,0,1,0
J,Dreieck Bochum-West,Autobahndreieck,A-L---,7.179342265613786,51.48229334063795,0,1,0,0
N, , ,-B----,7.326232362008372,51.48111742061778,0,0,1,0
N, , ,-BL---,7.464863006341103,51.427681947846786,0,0,1,0
N,Herdecke, ,-B----,7.431357998280977,51.41272394319872,0,0,1,0
J,Hagen-Nord,Anschlussstelle,A-L---,7.47289200662039,51.40447494677963,0,1,0,0
N,Herdecke, ,-BL---,7.432903997321575,51.41639794462741,0,0,1,0
N, , ,-BL---,7.3359639950606335,51.42910894391425,0,0,1,0
J,Dortmund-Süd,Anschlussstelle,AB----,7.485322002544824,51.44365295060182,0,1,1,0
J,Witten-Annen,Anschlussstelle,A-L---,7.384291000479921,51.45941994594101,0,1,0,0
J,Kreuz Dortmund/Witten,Autobahnkreuz,A-----,7.413407997636456,51.46397694829538,1,0,0,0
N,B54/L523, ,-BL---,7.470453117275213,51.48451217159877,0,0,1,0
J,Dortmund-Eichlinghofen,Anschlussstelle,A-L---,7.392047002088199,51.479780944061176,0,1,0,0
J,Kreuz Dortmund-West,Autobahnkreuz,A-----,7.385261006838401,51.49768194571814,1,0,0,0
J,Dortmund-Kley,Anschlussstelle,A-L---,7.365893001358957,51.49532094818947,0,1,0,0
J,Dortmund-Dorstfeld,Anschlussstelle,A-L---,7.401677744139424,51.495652868889216,0,1,0,0
N,Dortmund, ,-BL---,7.480684889756152,51.47014435100182,0,0,1,0
N,Wittekindstraße, ,-BL---,7.448669713907064,51.49748977633368,0,0,1,0
J,Witten-Stockum,Anschlussstelle,A-----,7.3552390026390375,51.45814994686136,1,0,0,0
N,B54/An der Buschmühle, ,-B----,7.468659144939056,51.49577047430947,0,0,1,0
N,B54/Hacheneyer Straße, ,-B----,7.481009006962804,51.47616494783281,0,0,1,0
J,Dortmund-Barop,Anschlussstelle,A-L---,7.426318162972011,51.497801532390646,0,1,0,0
J,Dortmund-Barop (Übergang A 40/B 1),"Anschluss, z.B. Anfang bzw. Ende einer Autobahn",AB----,7.4425106640055425,51.49734345415083,0,1,1,0
N, , ,-BL---,7.475784005895633,51.437307942154604,0,0,1,0
N, , ,-BL---,7.5718019953064735,51.414033942485,0,0,1,0
N, , ,-B----,7.575083003006522,51.424198950604776,0,0,1,0
N,Schwerte, ,-BL---,7.573466999642519,51.443150948856164,0,0,1,0
J,Schwerte,Anschlussstelle,AB----,7.559656999302262,51.45660394225914,0,1,1,0
N, , ,-BL---,7.584492996034289,51.435780950507535,0,0,1,0
J,Westhofener Kreuz,Autobahnkreuz,A-----,7.532438997500165,51.43260994246767,1,0,0,0
J,Schwerte-Ergste,Anschlussstelle,A-L---,7.550326997007042,51.41002394408454,0,1,0,0
N,Schwerte, ,-BL---,7.564199000294402,51.4458869502716,0,0,1,0
N,Dortmund, ,-BL---,7.527330616582106,51.48578532446805,0,0,1,0
N,Dortmund, ,-B----,7.525377206461332,51.4939103805943,0,0,1,0
N, , ,-B----,7.548515444166806,51.47291658562656,0,0,1,0
N,Schwerte, ,-B----,7.560729420455304,51.45390996070001,0,0,1,0
N, , ,-BL---,7.692047003867031,51.413915948578534,0,0,1,0
N, , ,-B----,7.676590997457254,51.424862947075056,0,0,1,0
N, , ,-BL---,7.667419463073234,51.44137398147467,0,0,1,0
N,Menden (Sauerland), ,-B----,7.787022999439743,51.44130794923096,0,0,1,0
N,Menden (Sauerland), ,-B----,7.788433007150354,51.441719943717864,0,0,1,0
N,Menden (Sauerland), ,-BL---,7.782049003899788,51.441362943379936,0,0,1,0
N,Menden (Sauerland), ,-BL---,7.786202002115707,51.44394994814257,0,0,1,0
N, , ,-B----,7.7060900085976325,51.463857943325294,0,0,1,0
N, , ,-B----,7.710468570498456,51.47218479542633,0,0,1,0
N, , ,-BL---,7.708436004109954,51.47502494491247,0,0,1,0
N,Iserlohn, ,-B----,7.698815996819237,51.40229694711372,0,0,1,0
N,Menden (Sauerland), ,-B----,7.8020550651475515,51.42791873790587,0,0,1,0
N,Menden (Sauerland), ,-B----,7.795248950350181,51.433717411254584,0,0,1,0
N,Menden (Sauerland), ,-BL---,7.828751261298467,51.41125874982247,0,0,1,0
N, , ,-B----,7.796533222328982,51.42427714879989,0,0,1,0
N, , ,-B----,7.866571002678175,51.47035894991725,0,0,1,0
N, , ,-BL---,7.8605099978492285,51.48579494521753,0,0,1,0
N, , ,-B----,7.856648997784171,51.47572594804999,0,0,1,0
N, , ,-B----,7.993798996846184,51.40431395049704,0,0,1,0
N, , ,-B----,7.988243315812881,51.42192566625624,0,0,1,0
N,Arnsberg, ,-B----,7.989216943019615,51.43197323585973,0,0,1,0
N, , ,-B----,7.896803003734704,51.466881946833354,0,0,1,0
N, , ,-B----,7.909767997819499,51.46539894295286,0,0,1,0
N, , ,-BL---,7.930130999127138,51.47010794332988,0,0,1,0
J,Neheim,Anschlussstelle,AB----,7.955300005944358,51.45719094751374,0,1,1,0
N,Arnsberg, ,-B----,7.957193995579918,51.456514947067596,0,0,1,0
J,Neheim-Süd,Anschlussstelle,A-L---,7.969405996192108,51.44107394304185,0,1,0,0
J,Hüsten,Anschlussstelle,AB----,7.992673996192565,51.438357943656165,0,1,1,0
N, , ,-BL---,7.859415004566243,51.48761994813349,0,0,1,0
N,Arnsberg, ,-BL---,8.06004501539183,51.39953716332501,0,0,1,0
N,Arnsberg, ,-BL---,8.064240421429167,51.40115326545539,0,0,1,0
N, , ,-B----,8.098528007576999,51.43367894650872,0,0,1,0
N, , ,-BL---,8.100300006995301,51.476907942772314,0,0,1,0
N, , ,-B----,8.089800706574495,51.48827887193089,0,0,1,0
J,Arnsberg-Altstadt,Anschlussstelle,AB----,8.05892162442708,51.42269386053186,0,1,1,0
J,Arnsberg-Ost,Anschlussstelle,A-----,8.085311002550208,51.40529095002583,1,0,0,0
N,Arnsberg, ,-B----,8.065654631763373,51.39878028139819,0,0,1,0
N, , ,-BL---,8.221931729141328,51.48175652808875,0,0,1,0
N, , ,-B----,8.256293274358587,51.4826824562732,0,0,1,0
N, , ,-BL---,8.277565071891019,51.489684215071335,0,0,1,0
N, , ,-B----,8.28732299864104,51.4906454611231,0,0,1,0
N, , ,-B----,8.220159811884894,51.483124482203614,0,0,1,0
N, , ,-B----,8.280685062931775,51.4897609310864,0,0,1,0
N, , ,-B----,8.331755642879687,51.49014217056924,0,0,1,0
N,Warstein, ,-B----,8.354902772128563,51.450977435708296,0,0,1,0
N, , ,-B----,8.418065092770407,51.48158079569281,0,0,1,0
N, , ,-BL---,8.44635384882451,51.486959864269814,0,0,1,0
N, , ,-B----,8.497171482272769,51.47628976899682,0,0,1,0
N, , ,-BL---,8.413821242608922,51.48166456886542,0,0,1,0
N,Warstein, ,-BL---,8.355651156882033,51.45039939538638,0,0,1,0
N,Warstein, ,-B----,8.353588975229492,51.441446298867426,0,0,1,0
N, , ,-B----,8.347158134576455,51.48678299604918,0,0,1,0
N, , ,-B----,8.661239980534129,51.41146270955334,0,0,1,0
N, , ,-BL---,8.642949993456568,51.4715839425567,0,0,1,0
N, , ,-BL---,8.634207456120054,51.40511661305565,0,0,1,0
N, , ,-B----,8.556349308696541,51.440898611075134,0,0,1,0
N, , ,-B--G-,8.570791549096187,51.43971650200871,0,0,1,0
N, , ,-BL---,8.61742276897822,51.46049934583936,0,0,1,0
N, , ,-B----,8.626241044350124,51.45914825820452,0,0,1,0
N, , ,-B----,8.559941602933076,51.404995683130174,0,0,1,0
N, , ,-B----,8.576234985061125,51.40700371795117,0,0,1,0
N, , ,-B----,8.591298773142888,51.404258125596705,0,0,1,0
N, , ,-B----,8.59990196524454,51.40405507138797,0,0,1,0
N, , ,-BL---,8.676543943864651,51.49838925620279,0,0,1,0
N, , ,-B----,8.693467759796574,51.412321971753244,0,0,1,0
N, , ,-B----,8.720957999610656,51.419078215534,0,0,1,0
N, , ,-BL---,8.734814047506282,51.420394986427894,0,0,1,0
N, , ,-BL---,8.771634045073522,51.41739747807698,0,0,1,0
N, , ,-BL---,8.79525843689107,51.42950682044421,0,0,1,0
N, , ,-B----,8.826161829320782,51.44136209221297,0,0,1,0
N, , ,-BL---,8.907170285602504,51.49416520231054,0,0,1,0
N, , ,-BL---,8.914164439807447,51.4966404784387,0,0,1,0
N, , ,-BL---,8.847865041840334,51.462879745574334,0,0,1,0
N, , ,-BL---,8.852476474939033,51.46615257047403,0,0,1,0
N, , ,-B----,9.119947509227266,51.49676167973493,0,0,1,0
N, , ,-B----,9.13615895874261,51.49391988260036,0,0,1,0
N, , ,-B----,9.11316314786554,51.48990677794087,0,0,1,0
J,(NW/HE),Landesgrenze,A-----,9.133908771632399,51.44857436678913,1,0,0,0
J,(HE/NW),Landesgrenze,A-----,9.083888579439208,51.475871247536666,1,0,0,0
J,Warburg,Anschlussstelle,AB----,9.10778023690836,51.46962952472762,0,1,1,0
N, , ,-BL---,9.107894739547621,51.4689838546818,0,0,1,0
N, , ,-BL---,9.008990747629344,51.487729650762546,0,0,1,0
J,Diemelstadt,Anschlussstelle,AB----,9.012457994564524,51.490727945642476,0,1,1,0
N, , ,-B----,9.018095005176585,51.4208619447777,0,0,1,0
N, , ,-BL---,9.021521697213949,51.466742765369844,0,0,1,0
N, , ,-B----,9.021383936990626,51.47674334897201,0,0,1,0
N, , ,-BL---,9.19176663974719,51.46982769304704,0,0,1,0
N, , ,-B----,9.188566193991898,51.470917022363274,0,0,1,0
N, , ,-B----,9.182164785186826,51.47409269706748,0,0,1,0
N, , ,-B----,9.178295581547468,51.48171206631372,0,0,1,0
N,(HE/NW),Landesgrenze,-B----,9.216618098462678,51.461357670486514,0,0,1,0
N, , ,-B----,9.224607882430544,51.45829249254855,0,0,1,0
N, , ,-B----,9.239703885129055,51.45194775216113,0,0,1,0
N, , ,-B----,9.243688921073275,51.44969462149636,0,0,1,0
N, , ,-B----,9.247232904101976,51.44697621165527,0,0,1,0
N, , ,-B----,9.260467584092343,51.445241177759186,0,0,1,0
N, , ,-BL---,9.331504132588464,51.431379460533236,0,0,1,0
N, , ,-BL---,9.29882737640952,51.439848228499,0,0,1,0
J,Breuna,Anschlussstelle,A-L---,9.18453400632676,51.401287946482576,0,1,0,0
N, , ,-B----,9.405691085125653,51.40906822831621,0,0,1,0
N, , ,-B----,9.4007866635475,51.40963972230443,0,0,1,0
N, , ,-B----,9.377595575459223,51.415359740690874,0,0,1,0
N, , ,-B----,9.434827653355429,51.428236705679744,0,0,1,0
N, , ,-B----,9.409899033526209,51.44278307820816,0,0,1,0
N, , ,-BL---,9.410269317601983,51.44719486395376,0,0,1,0
N, , ,-B----,9.4434030425465,51.39880494158688,0,0,1,0
N, , ,-BL---,9.397597961091327,51.409906950685574,0,0,1,0
N, , ,-B----,9.387211016109497,51.41361056718277,0,0,1,0
N, , ,-B----,9.367561573176564,51.422684743200925,0,0,1,0
N, , ,-B----,9.39667085976726,51.474430543775966,0,0,1,0
N, , ,-BL---,9.39104246387057,51.48039865238354,0,0,1,0
N, , ,-BL---,9.407642691912805,51.49238856738249,0,0,1,0
N,(HE/NI),Landesgrenze,-B----,9.629415910494464,51.45233002322123,0,0,1,0
N,"B 496, B 3", ,-B----,9.644881525136052,51.414951661252616,0,0,1,0
